datetime,load_factor,loss_factor,energy_loss,tag_WTI,tag_OTI_A,tag_OTI_T,tag_MOG_A
2019-07-16 12:00:00,0.8340270098925766,0.7067997394664673,2.4346036863062324,0,0,0,1
2019-07-16 13:00:00,0.9199681543081588,0.8525769405161133,2.962194917294061,0,1,1,1
2019-07-16 14:00:00,0.8594835726865949,0.7486214278168097,2.5854920410133966,0,1,1,1
2019-07-16 15:00:00,0.8330099976086826,0.7051527577114957,2.4286697964060604,0,0,0,1
2019-07-16 16:00:00,0.7920433964141909,0.6403361859143157,2.195664596311645,0,0,0,1
2019-07-16 17:00:00,0.8352291520721203,0.7087488897684068,2.441627077648896,0,0,0,1
2019-07-16 18:00:00,0.9708740670431182,0.9450514795915624,3.2990875891989577,0,0,0,1
2019-07-16 19:00:00,1.0,1.0,3.5,0,0,0,1
2019-07-16 20:00:00,0.9834124099757594,0.9685245390905832,3.3848498883301588,0,0,0,1
2019-07-16 21:00:00,0.7827772844942678,0.6260892771200267,2.144590969920769,0,0,0,1
2019-07-16 22:00:00,0.6839443673452583,0.4836817777900866,1.6372296416815697,0,0,0,1
2019-07-16 23:00:00,0.6116018552646749,0.3905964883214483,1.3091989027711732,0,0,0,1
2019-07-17 00:00:00,0.5449190285653834,0.3132324401643338,1.039278616924244,0,0,0,1
2019-07-17 01:00:00,0.4781448390604468,0.2439594869886865,0.800178704920492,0,0,0,1
2019-07-17 02:00:00,0.4427802204226289,0.21062594250666,0.6861901325912916,0,0,0,1
2019-07-17 03:00:00,0.4194995349735847,0.1899601907047897,0.6159295094506886,0,0,0,1
2019-07-17 04:00:00,0.4137653167771611,0.185026446550175,0.5992060807869657,0,0,0,1
2019-07-17 05:00:00,0.3936919466631396,0.1682438845896904,0.5424767210359435,0,0,0,1
2019-07-17 06:00:00,0.3791893034091239,0.1565931717517852,0.5032458473696383,0,0,0,1
2019-07-17 07:00:00,0.3710003108820719,0.1501908969718209,0.4817443073610792,0,0,0,1
2019-07-17 08:00:00,0.4136691454027976,0.1849442284566515,0.5989275665039833,0,0,0,1
2019-07-17 09:00:00,0.6636113345204555,0.4565613843794265,1.5413300115640696,0,0,0,1
2019-07-17 10:00:00,0.7320637145080353,0.5508298419698097,1.8757104873475576,0,0,0,1
2019-07-17 11:00:00,0.8045528879345231,0.6598122760822315,2.265568723193234,0,0,0,1
2019-07-17 12:00:00,0.9028664796619696,0.8225308361019281,2.853087580340192,0,0,0,1
2019-07-17 13:00:00,0.9567296621586066,0.9189016361076918,3.2036607625894256,0,0,0,1
2019-07-17 14:00:00,0.9573066904047876,0.9199615831568668,3.2075263482281877,0,0,0,1
2019-07-17 15:00:00,1.0,1.0,3.5,0,0,0,1
2019-07-17 16:00:00,0.952154309023263,0.9105177754721346,3.173092398670486,0,0,0,1
2019-07-17 17:00:00,0.9658178570359572,0.9356634854467016,3.2648144653933504,0,0,0,1
2019-07-17 18:00:00,1.0,1.0,3.5,0,0,0,1
2019-07-17 19:00:00,1.0,1.0,3.5,0,0,0,1
2019-07-17 20:00:00,1.0,1.0,3.5,0,0,0,1
2019-07-17 21:00:00,0.8707211977809698,0.7674478481441177,2.653543914927944,0,0,0,1
2019-07-17 22:00:00,0.7813371181631743,0.6238887128036469,2.13670692276837,0,0,0,1
2019-07-17 23:00:00,0.7475809657615861,0.5733694452542812,1.95607055129159,0,0,0,1
2019-07-18 00:00:00,0.6323724678428317,0.4163516469470706,1.399632283299716,0,0,0,1
2019-07-18 01:00:00,0.5846378061775088,0.3583337752831886,1.1963047754421765,0,0,0,1
2019-07-18 02:00:00,0.5290651775015606,0.2960394220813293,0.979684867156652,0,0,0,1
2019-07-18 03:00:00,0.4538543541805859,0.2208128586137847,0.7209432118303685,0,0,0,1
2019-07-18 04:00:00,0.4366108267572104,0.205050430574834,0.6672015491456518,0,0,0,1
2019-07-18 05:00:00,0.4251279646582085,0.1948631038169573,0.6325682521705087,0,0,0,1
2019-07-18 06:00:00,0.4123588104270949,0.1838257437279838,0.5951392598789708,0,0,0,1
2019-07-18 07:00:00,0.379879333020182,0.1571384680760808,0.5050790767955043,0,0,0,1
2019-07-18 08:00:00,0.3889314636321464,0.1643755901493007,0.5294368919106527,0,0,0,1
2019-07-18 09:00:00,0.485297585028732,0.2509848717050795,0.8242981111215177,0,0,0,1
2019-07-18 10:00:00,0.6432542588520618,0.4301576645312495,1.4482161453596036,0,0,0,1
2019-07-18 11:00:00,0.7718377906604197,0.6094664252863978,2.0850675128204528,0,0,0,1
2019-07-18 12:00:00,0.8872041699187538,0.7954649972110688,2.754959336924288,0,0,0,1
2019-07-18 13:00:00,0.933328762491608,0.8764078326488614,3.048859026129408,0,0,0,1
2019-07-18 14:00:00,0.9026116255199064,0.8220869696328205,2.8514771128329057,0,0,0,1
2019-07-18 16:00:00,0.9741366809184,0.9511329845256148,3.321297955887508,0,0,0,1
2019-07-18 17:00:00,1.0,1.0,3.5,0,0,0,1
2019-07-18 18:00:00,1.0,1.0,3.5,0,0,0,1
2019-07-18 19:00:00,1.0,1.0,3.5,0,0,0,1
2019-07-18 20:00:00,1.0,1.0,3.5,0,0,0,1
2019-07-18 21:00:00,0.9488628437356722,0.9045091787275455,3.1511924367775133,0,0,0,1
2019-07-18 22:00:00,0.7238506791373925,0.539074590448028,1.8338593199068252,0,0,0,1
2019-07-18 23:00:00,0.7567052249043229,0.5868240615544394,2.0041097908912566,0,0,0,1
2019-07-19 00:00:00,0.6519553639475993,0.4413514459164996,1.4876602880301637,0,0,0,1
2019-07-19 01:00:00,0.5899055932082695,0.364532426699768,1.2179601311444013,0,0,0,1
2019-07-19 02:00:00,0.5318060616709204,0.2989787195170394,0.9898619053047718,0,0,0,1
2019-07-19 03:00:00,0.4828091507170765,0.2485299555097066,0.8158663660565064,0,0,0,1
2019-07-19 04:00:00,0.4561648714496689,0.2229671866379808,0.7283023648064254,0,0,0,1
2019-07-19 05:00:00,0.4381543773157446,0.2064387021151062,0.6719274042633175,0,0,0,1
2019-07-19 06:00:00,0.4118803578396365,0.1834181495235007,0.5937590021093746,0,0,0,1
2019-07-19 07:00:00,0.3779438841111166,0.155611267299506,0.4999455283794901,0,0,0,1
2019-07-19 08:00:00,0.3975965044622978,0.1714486895855815,0.5532904312622329,0,0,0,1
2019-07-19 09:00:00,0.4740888113466661,0.2400179697098782,0.7866607036543318,0,0,0,1
2019-07-19 10:00:00,0.622377857762105,0.4038606157757144,1.3557396924139145,0,0,0,1
2019-07-19 11:00:00,0.7780648871504562,0.6189025065475529,2.1188473901575824,0,0,0,1
2019-07-19 12:00:00,0.8911552105488544,0.802251996604472,2.779551632509305,0,0,0,1
2019-07-19 13:00:00,0.9589848808874306,0.9230475748361482,3.218782006197378,0,0,0,1
2019-07-19 14:00:00,0.9676475174332226,0.9390555008085087,3.277196012981376,0,0,0,1
2019-07-19 15:00:00,0.971059196938768,0.9453960633238518,3.3003458738577773,0,0,0,1
2019-07-19 16:00:00,0.9182250481478204,0.8494909321544056,2.9509803366612344,0,0,0,1
2019-07-19 17:00:00,0.95237309889994,0.9109178507414672,3.1745508182789623,0,0,0,1
2019-07-19 18:00:00,1.0,1.0,3.5,0,0,0,1
2019-07-19 19:00:00,1.0,1.0,3.5,0,0,0,1
2019-07-19 20:00:00,1.0,1.0,3.5,0,0,0,1
2019-07-19 21:00:00,0.8531194319880903,0.7380585286016048,2.547344678324885,0,0,0,1
2019-07-19 22:00:00,0.6987860146939054,0.5039484561791756,1.7090566301612686,0,0,0,1
2019-07-19 23:00:00,0.6632699261414651,0.4561123852009541,1.5397444822329658,0,0,0,1
2019-07-20 00:00:00,0.624960059163765,0.4070704022373587,1.367012764424918,0,0,0,1
2019-07-20 01:00:00,0.5509898465720794,0.3199385376161139,1.0625643385893324,0,0,0,1
2019-07-20 02:00:00,0.4978984393547095,0.2635925567863549,0.8676599956914937,0,0,0,1
2019-07-20 03:00:00,0.4397580349832559,0.2078857658583706,0.676854952663171,0,0,0,1
2019-07-20 04:00:00,0.4165999680365252,0.1874576516413263,0.6074443667881185,0,0,0,1
2019-07-20 05:00:00,0.3859429381738007,0.1619690984736214,0.5213318303417915,0,0,0,1
2019-07-20 06:00:00,0.4000416616554897,0.17347032234375,0.5601166587102986,0,0,0,1
2019-07-20 07:00:00,0.3787084465373064,0.1562137089231513,0.5019703061754496,0,0,0,1
2019-07-20 08:00:00,0.403840430942848,0.176633523039331,0.5708048278243681,0,0,0,1
2019-07-20 09:00:00,0.4104762557739294,0.1822244855510462,0.5897176479396452,0,0,0,1
2019-07-20 10:00:00,0.5813583623117136,0.3545004430244092,1.1829214090041515,0,0,0,1
2019-07-20 11:00:00,0.7632184312330911,0.5965194389702195,2.038758308208652,0,0,0,1
2019-07-20 12:00:00,0.896915875873228,0.8121967962135488,2.815603309377039,0,0,0,1
2019-07-20 13:00:00,0.9023399413873294,0.8216139170799391,2.849760794380112,0,0,0,1
2019-07-20 14:00:00,0.8777825809436098,0.7793918574044096,2.6967579079280872,0,0,0,1
2019-07-20 15:00:00,0.917361910062908,0.8479648019879968,2.9454350591199345,0,0,0,1
2019-07-20 16:00:00,0.9735163755537554,0.9499753042213038,3.3170694671496213,0,0,0,1
2019-07-20 17:00:00,0.9710760269292816,0.945427392088858,3.300460275268656,0,0,0,1
2019-07-20 18:00:00,1.0,1.0,3.5,0,0,0,1
2019-07-20 19:00:00,1.0,1.0,3.5,0,0,0,1
2019-07-20 20:00:00,0.9718718450521396,0.9469093604219532,3.3058720912176747,0,0,0,1
2019-07-20 21:00:00,0.8330652961489415,0.7052422627938325,2.428992256767033,0,0,0,1
2019-07-20 22:00:00,0.7777403087619794,0.6184089563958607,2.1170799575561268,0,0,0,1
2019-07-20 23:00:00,0.7056622679608957,0.5134725902913444,1.7428573274830024,0,0,0,1
2019-07-21 00:00:00,0.6543476268848913,0.4444530722869501,1.4985978588346114,0,0,0,1
2019-07-21 01:00:00,0.6346493251308877,0.4192225822699572,1.4097291806118193,0,0,0,1
2019-07-21 02:00:00,0.5245306972003216,0.2912071131851654,0.9629635830690944,0,0,0,1
2019-07-21 03:00:00,0.4688859399936008,0.2350068416490791,0.7694890865328893,0,0,0,1
2019-07-21 04:00:00,0.442508536290052,0.2103789099010536,0.6853483164134752,0,0,0,1
2019-07-21 05:00:00,0.4292545180465223,0.1984955801603521,0.6449080444217327,0,0,0,1
2019-07-21 06:00:00,0.4214734524323955,0.1916728805167815,0.6217395488684898,0,0,0,1
2019-07-21 07:00:00,0.4178237487753008,0.1885119335354636,0.61101839764226,0,0,0,1
2019-07-21 08:00:00,0.4118563149960456,0.1833976787909166,0.5936896847074268,0,0,0,1
2019-07-21 09:00:00,0.4046506747718604,0.1773117328736849,0.5730975900766268,0,0,0,1
2019-07-21 10:00:00,0.4667845954637583,0.2329972403624631,0.7626075049679258,0,0,0,1
2019-07-21 11:00:00,0.5776172958489734,0.350151540534524,1.1677460916235811,0,0,0,1
2019-07-21 12:00:00,0.695256525254765,0.4990928873166015,1.691835725682654,0,0,0,1
2019-07-21 13:00:00,0.6815689343984799,0.4804749090604095,1.6258767431797776,0,0,0,1
2019-07-21 14:00:00,0.624106538216289,0.4060080983379164,1.3632813986551209,0,0,0,1
2019-07-21 15:00:00,0.650407004820347,0.4393494847018411,1.480602451717812,0,0,0,1
2019-07-21 16:00:00,0.682948993620596,0.4823367703477338,1.632467647605847,0,0,0,1
2019-07-21 17:00:00,0.6890919401580647,0.4906659823731455,1.6619669569678206,0,0,0,1
2019-07-21 18:00:00,0.8308389288324266,0.7016429932519465,2.416026639821949,0,0,0,1
2019-07-21 19:00:00,0.850638210529512,0.7339597168084382,2.5325487782449767,0,0,0,1
2019-07-21 20:00:00,0.7627495957830689,0.5958190127267599,2.0362543105353224,0,0,0,1
2019-07-21 21:00:00,0.8069932365589969,0.6636441020031874,2.279333293481878,0,0,0,1
2019-07-21 22:00:00,0.8397035252643821,0.7160261228151524,2.4678570361950074,0,0,0,1
2019-07-21 23:00:00,0.745494046937898,0.5703130007053083,1.9451648090694569,0,0,0,1
2019-07-22 00:00:00,0.6811241417920487,0.4798755637496369,1.623755337861842,0,0,0,1
2019-07-22 01:00:00,0.633149051690817,0.4173297997385739,1.4030720257994334,0,0,0,1
2019-07-22 02:00:00,0.623724257003194,0.4055327352181856,1.3616118207096524,0,0,0,1
2019-07-22 03:00:00,0.5657713868117493,0.3365499677839694,1.1203404174721152,0,0,0,1
2019-07-22 04:00:00,0.5365881832611454,0.3041401750986769,1.007744074454238,0,0,0,1
2019-07-22 05:00:00,0.5047602669155452,0.2705819538568276,0.8917402446982836,0,0,0,1
2019-07-22 06:00:00,0.4222332062898672,0.1923340427953223,0.6239830817283755,0,0,0,1
2019-07-22 07:00:00,0.4103872972526431,0.1821489848099606,0.5894620681121525,0,0,0,1
2019-07-22 08:00:00,0.4672822823260894,0.2334724545712843,0.7642345598155771,0,0,0,1
2019-07-22 09:00:00,0.5837794766613146,0.3573285765634963,1.192794670798354,0,0,0,1
2019-07-22 10:00:00,0.7500910386324733,0.5770559507569422,1.969227981828599,0,0,0,1
2019-07-22 11:00:00,0.8269367753176275,0.6953557486979944,2.3933855063045075,0,0,0,1
2019-07-22 12:00:00,0.8676244795264652,0.7622376484490971,2.6347028311574934,0,0,0,1
2019-07-22 13:00:00,0.8851709467790856,0.7919830970402356,2.7423466175762394,0,0,0,1
2019-07-22 14:00:00,0.9133034780647684,0.8408065635918476,2.919431350658209,0,0,0,1
2019-07-22 15:00:00,0.9441239992639108,0.8958917131361342,3.119795440951284,0,0,0,1
2019-07-22 18:00:00,1.0,1.0,3.5,0,0,0,1
2019-07-22 19:00:00,1.0,1.0,3.5,0,0,0,1
2019-07-23 02:00:00,0.47460573248387,0.2405185942110102,0.7883771045729278,0,0,0,1
2019-07-23 03:00:00,0.5170197128625323,0.2832863046676556,0.935582842209594,0,0,0,1
2019-07-23 04:00:00,0.4401210819214782,0.2082140312472668,0.6779729836310638,0,0,0,1
2019-07-23 05:00:00,0.4040928808005521,0.176844701748573,0.5715186970979124,0,0,0,1
2019-07-23 06:00:00,0.3996425504518812,0.1731395690774422,0.5589995884608954,0,0,0,1
2019-07-23 07:00:00,0.4064298451975852,0.1788053263096486,0.5781482667356656,0,0,0,1
2019-07-23 08:00:00,0.4451508448006891,0.2127873323835208,0.6935574611936853,0,0,0,1
2019-07-23 09:00:00,0.5475661456447388,0.3161482327772701,1.0494003934968237,0,0,0,1
2019-07-23 10:00:00,0.710675200849593,0.5204694702095481,1.7677073438591329,0,0,0,1
2019-07-23 11:00:00,0.922584015690846,0.85721809578846,2.9790644310288656,0,0,0,1
2019-07-23 12:00:00,0.985982589955624,0.9733700949025204,3.4025658369346004,0,0,0,1
2019-07-23 13:00:00,0.9672692433607264,0.9383537367653714,3.2746342620307125,0,0,0,1
2019-07-23 14:00:00,0.9553964864814924,0.916454945832856,3.194738562334132,0,0,0,1
2019-07-23 15:00:00,0.9418375248384186,0.891747893816071,3.104702731178156,0,0,0,1
2019-07-23 16:00:00,0.9154000140258924,0.8445008071499606,2.932850149875115,0,0,0,1
2019-07-23 17:00:00,0.9747762205579172,0.952327266000388,3.32566038057812,0,0,0,1
2019-07-23 18:00:00,1.0,1.0,3.5,0,0,0,1
2019-07-23 19:00:00,1.0,1.0,3.5,0,0,0,1
2019-07-23 20:00:00,0.9520509247958222,0.9103287580818252,3.172403371916031,0,0,0,1
2019-07-23 21:00:00,0.8273334822368771,0.6959936998116036,2.395682417905689,0,0,0,1
2019-07-23 22:00:00,0.6319300795207596,0.4157949224787465,1.3976746889108975,0,0,0,1
2019-07-23 23:00:00,0.6825835423980149,0.481843399570431,1.6307210232341791,0,0,0,1
2019-07-24 00:00:00,0.5820411790696943,0.3552969644221986,1.18570176946494,0,0,0,1
2019-07-24 01:00:00,0.5588398350045001,0.3287103843737803,1.093056864157499,0,0,0,1
2019-07-24 02:00:00,0.5347993956979843,0.3022045618409086,1.001036377736252,0,0,0,1
2019-07-24 03:00:00,0.4815132414475283,0.2472560599873776,0.8114925059125699,0,0,0,1
2019-07-24 04:00:00,0.4414434383189762,0.2094117884233235,0.6820530823220793,0,0,0,1
2019-07-24 05:00:00,0.3996016776177767,0.1731057137517386,0.5588852526422955,0,0,0,1
2019-07-24 06:00:00,0.3642466761173952,0.1450068045050668,0.4643647437189971,0,0,0,1
2019-07-24 07:00:00,0.3749794014963618,0.1532858868640455,0.492133430412994,0,0,0,1
2019-07-24 08:00:00,0.4094784777649081,0.1813785080377481,0.5868541831343322,0,0,0,1
2019-07-24 09:00:00,0.4992256043209258,0.2649375890142102,0.8722917140335774,0,0,0,1
2019-07-24 10:00:00,0.6823623482369789,0.4815448974178442,1.6296643100201944,0,0,0,1
2019-07-24 11:00:00,0.8153601461286213,0.6768621130590995,2.326842587632103,0,0,0,1
2019-07-24 12:00:00,0.8578991492939563,0.7459849837736323,2.5759683262575286,0,0,0,1
2019-07-24 13:00:00,0.9180399182521708,0.8491634903491375,2.949790520265584,0,0,0,1
2019-07-24 14:00:00,0.8625730780880223,0.7537750518436004,2.604113102647859,0,0,0,1
2019-07-24 15:00:00,0.9421116132553544,0.8922441458511101,3.1065100214071237,0,0,0,1
2019-07-24 16:00:00,0.9071172544088364,0.8299510409093079,2.880015996361789,0,0,0,1
2019-07-24 17:00:00,0.9903487703517267,0.9816280835574144,3.4327674042801206,0,0,0,1
2019-07-24 18:00:00,1.0,1.0,3.5,0,0,0,1
2019-07-24 19:00:00,1.0,1.0,3.5,0,0,0,1
2019-07-24 20:00:00,0.9276546514041616,0.8662488206262338,3.011901032951217,0,0,0,1
2019-07-24 21:00:00,0.7658030369191101,0.6003878088985674,2.0525900197408617,0,0,0,1
2019-07-24 22:00:00,0.7052583481885689,0.5129107796038191,1.7408626819138406,0,0,0,1
2019-07-24 23:00:00,0.6469063667935157,0.4348393175306161,1.464707465892953,0,0,0,1
2019-07-25 00:00:00,0.6265276525658902,0.4090248991981463,1.3738791480040369,0,0,0,1
2019-07-25 01:00:00,0.6121596492359833,0.3912778878316265,1.3115880265345274,0,0,0,1
